state,sex,c34_site,age_group,num_cases,person_years
Colorado,2,98,13,0,824074
Colorado,2,98,14,1,667530
Colorado,2,98,15,1,456297
Colorado,2,98,16,0,311332
Colorado,2,98,17,0,225054
Colorado,2,98,18,0,267143
Colorado,2,98,19,0,0
Colorado,1,99,1,0,856013
Colorado,1,99,2,0,909946
Colorado,1,99,3,0,912806
Colorado,1,99,4,0,896266
Colorado,1,99,5,0,990549
Colorado,1,99,6,0,1078357
Colorado,1,99,7,0,1065214
Colorado,1,99,8,0,966773
Colorado,1,99,9,0,926216
Colorado,1,99,10,2,895014
Colorado,1,99,11,7,901411
Colorado,1,99,12,25,891654
Colorado,1,99,13,60,779079
Colorado,1,99,14,67,626249
Colorado,1,99,15,82,408413
Colorado,1,99,16,88,260133
Colorado,1,99,17,82,170502
Colorado,1,99,18,172,146070
Colorado,1,99,19,0,0
Colorado,2,99,1,0,818909
Colorado,2,99,2,0,864950
Colorado,2,99,3,0,874159
Colorado,2,99,4,0,841519
Colorado,2,99,5,0,894216
Colorado,2,99,6,0,997903
Colorado,2,99,7,0,992237
Colorado,2,99,8,0,917741
Colorado,2,99,9,1,875825
Colorado,2,99,10,3,869816
Colorado,2,99,11,5,917493
Colorado,2,99,12,18,923996
Colorado,2,99,13,37,824074
Colorado,2,99,14,42,667530
Colorado,2,99,15,86,456297
Colorado,2,99,16,110,311332
Colorado,2,99,17,123,225054
Colorado,2,99,18,221,267143
Colorado,2,99,19,0,0
Colorado,1,100,1,0,856013
Colorado,1,100,2,0,909946
Colorado,1,100,3,0,912806
Colorado,1,100,4,0,896266
Colorado,1,100,5,0,990549
Colorado,1,100,6,2,1078357
Colorado,1,100,7,2,1065214
Colorado,1,100,8,2,966773
Colorado,1,100,9,2,926216
Colorado,1,100,10,6,895014
Colorado,1,100,11,13,901411
Colorado,1,100,12,22,891654
Colorado,1,100,13,31,779079
Colorado,1,100,14,43,626249
Colorado,1,100,15,28,408413
Colorado,1,100,16,26,260133
Colorado,1,100,17,13,170502
Colorado,1,100,18,15,146070
Colorado,1,100,19,0,0
Colorado,2,100,1,0,818909
Colorado,2,100,2,0,864950
Colorado,2,100,3,0,874159
Colorado,2,100,4,0,841519
Colorado,2,100,5,0,894216
Colorado,2,100,6,0,997903
Colorado,2,100,7,3,992237
Colorado,2,100,8,0,917741
Colorado,2,100,9,2,875825
Colorado,2,100,10,1,869816
Colorado,2,100,11,8,917493
Colorado,2,100,12,18,923996
Colorado,2,100,13,29,824074
Colorado,2,100,14,31,667530
Colorado,2,100,15,45,456297
Colorado,2,100,16,25,311332
Colorado,2,100,17,26,225054
Colorado,2,100,18,18,267143
Colorado,2,100,19,0,0
Colorado,1,101,1,0,856013
Colorado,1,101,2,0,909946
Colorado,1,101,3,0,912806
Colorado,1,101,4,0,896266
Colorado,1,101,5,0,990549
Colorado,1,101,6,3,1078357
Colorado,1,101,7,2,1065214
Colorado,1,101,8,4,966773
Colorado,1,101,9,11,926216
Colorado,1,101,10,26,895014
Colorado,1,101,11,106,901411
Colorado,1,101,12,255,891654
Colorado,1,101,13,391,779079
Colorado,1,101,14,498,626249
Colorado,1,101,15,471,408413
Colorado,1,101,16,423,260133
Colorado,1,101,17,274,170502
Colorado,1,101,18,207,146070
Colorado,1,101,19,0,0
Colorado,2,101,1,1,818909
Colorado,2,101,2,0,864950
Colorado,2,101,3,0,874159
Colorado,2,101,4,0,841519
Colorado,2,101,5,0,894216
Colorado,2,101,6,0,997903
Colorado,2,101,7,2,992237
Colorado,2,101,8,11,917741
Colorado,2,101,9,22,875825
Colorado,2,101,10,47,869816
Colorado,2,101,11,100,917493
Colorado,2,101,12,246,923996
Colorado,2,101,13,359,824074
Colorado,2,101,14,438,667530
Colorado,2,101,15,521,456297
Colorado,2,101,16,446,311332
Colorado,2,101,17,303,225054
Colorado,2,101,18,220,267143
Colorado,2,101,19,0,0
Colorado,1,102,1,0,856013
Colorado,1,102,2,0,909946
Colorado,1,102,3,0,912806
Colorado,1,102,4,0,896266
Colorado,1,102,5,0,990549
Colorado,1,102,6,0,1078357
Colorado,1,102,7,1,1065214
Colorado,1,102,8,0,966773
Colorado,1,102,9,3,926216
Colorado,1,102,10,4,895014
Colorado,1,102,11,8,901411
Colorado,1,102,12,16,891654
Colorado,1,102,13,34,779079
Colorado,1,102,14,54,626249
Colorado,1,102,15,39,408413
Colorado,1,102,16,39,260133
Colorado,1,102,17,18,170502
Colorado,1,102,18,12,146070
Colorado,1,102,19,0,0
Colorado,2,102,1,0,818909
Colorado,2,102,2,0,864950
Colorado,2,102,3,0,874159
Colorado,2,102,4,0,841519
Colorado,2,102,5,0,894216
Colorado,2,102,6,0,997903
Colorado,2,102,7,1,992237
Colorado,2,102,8,1,917741
Colorado,2,102,9,2,875825
Colorado,2,102,10,8,869816
Colorado,2,102,11,14,917493
Colorado,2,102,12,33,923996
Colorado,2,102,13,33,824074
Colorado,2,102,14,60,667530
Colorado,2,102,15,63,456297
Colorado,2,102,16,50,311332
Colorado,2,102,17,32,225054
Colorado,2,102,18,35,267143
Colorado,2,102,19,0,0
Colorado,1,103,1,1,856013
Colorado,1,103,2,0,909946
Colorado,1,103,3,0,912806
Colorado,1,103,4,0,896266
Colorado,1,103,5,0,990549
Colorado,1,103,6,1,1078357
Colorado,1,103,7,5,1065214
Colorado,1,103,8,3,966773
Colorado,1,103,9,4,926216
Colorado,1,103,10,30,895014
Colorado,1,103,11,47,901411
Colorado,1,103,12,108,891654
Colorado,1,103,13,187,779079
Colorado,1,103,14,257,626249
Colorado,1,103,15,285,408413
Colorado,1,103,16,280,260133
Colorado,1,103,17,178,170502
Colorado,1,103,18,133,146070
Colorado,1,103,19,0,0
Colorado,2,103,1,0,818909
Colorado,2,103,2,0,864950
Colorado,2,103,3,0,874159
Colorado,2,103,4,0,841519
Colorado,2,103,5,0,894216
Colorado,2,103,6,3,997903
Colorado,2,103,7,2,992237
Colorado,2,103,8,5,917741
Colorado,2,103,9,12,875825
Colorado,2,103,10,27,869816
Colorado,2,103,11,74,917493
Colorado,2,103,12,132,923996
Colorado,2,103,13,218,824074
Colorado,2,103,14,270,667530
Colorado,2,103,15,306,456297
Colorado,2,103,16,290,311332
Colorado,2,103,17,205,225054
Colorado,2,103,18,139,267143
Colorado,2,103,19,0,0
Colorado,1,104,1,0,856013
Colorado,1,104,2,0,909946
Colorado,1,104,3,0,912806
Colorado,1,104,4,0,896266
Colorado,1,104,5,0,990549
Colorado,1,104,6,3,1078357
Colorado,1,104,7,2,1065214
Colorado,1,104,8,6,966773
Colorado,1,104,9,9,926216
Colorado,1,104,10,19,895014
Colorado,1,104,11,48,901411
Colorado,1,104,12,88,891654
Colorado,1,104,13,154,779079
Colorado,1,104,14,175,626249
Colorado,1,104,15,168,408413
Colorado,1,104,16,144,260133
Colorado,1,104,17,131,170502
Colorado,1,104,18,164,146070
Colorado,1,104,19,0,0
Colorado,2,104,1,0,818909
Colorado,2,104,2,0,864950
Colorado,2,104,3,0,874159
Colorado,2,104,4,0,841519
Colorado,2,104,5,1,894216
Colorado,2,104,6,0,997903
Colorado,2,104,7,2,992237
Colorado,2,104,8,4,917741
Colorado,2,104,9,9,875825
Colorado,2,104,10,18,869816
Colorado,2,104,11,41,917493
Colorado,2,104,12,79,923996
Colorado,2,104,13,119,824074
Colorado,2,104,14,135,667530
Colorado,2,104,15,163,456297
Colorado,2,104,16,172,311332
Colorado,2,104,17,132,225054
Colorado,2,104,18,193,267143
Colorado,2,104,19,0,0
Connecticut,1,91,1,0,477208
Connecticut,1,91,2,0,526400
Connecticut,1,91,3,0,575831
Connecticut,1,91,4,2,636189
Connecticut,1,91,5,1,633074
Connecticut,1,91,6,2,564230
Connecticut,1,91,7,5,544114
Connecticut,1,91,8,12,515970
Connecticut,1,91,9,35,538598
Connecticut,1,91,10,93,620328
Connecticut,1,91,11,281,675615
Connecticut,1,91,12,538,654670
Connecticut,1,91,13,870,541388
Connecticut,1,91,14,1136,428845
Connecticut,1,91,15,1099,309681
Connecticut,1,91,16,929,203935
Connecticut,1,91,17,769,145429
Connecticut,1,91,18,593,151541
Connecticut,1,91,19,0,0
Connecticut,2,91,1,2,456647
Connecticut,2,91,2,0,504744
Connecticut,2,91,3,1,551285
Connecticut,2,91,4,1,610787
Connecticut,2,91,5,2,587896
Connecticut,2,91,6,6,533922
Connecticut,2,91,7,4,548420
Connecticut,2,91,8,19,535174
Connecticut,2,91,9,46,568027
Connecticut,2,91,10,103,658724
Connecticut,2,91,11,336,716906
Connecticut,2,91,12,618,692918
Connecticut,2,91,13,774,583957
Connecticut,2,91,14,1002,485139
Connecticut,2,91,15,1218,366848
Connecticut,2,91,16,1017,264602
Connecticut,2,91,17,827,214837
Connecticut,2,91,18,772,304046
Connecticut,2,91,19,0,0
Connecticut,1,92,1,0,477208
Connecticut,1,92,2,0,526400
Connecticut,1,92,3,0,575831
Connecticut,1,92,4,0,636189
Connecticut,1,92,5,0,633074
Connecticut,1,92,6,0,564230
Connecticut,1,92,7,0,544114
Connecticut,1,92,8,0,515970
Connecticut,1,92,9,2,538598
Connecticut,1,92,10,14,620328
Connecticut,1,92,11,53,675615
Connecticut,1,92,12,112,654670
Connecticut,1,92,13,211,541388
Connecticut,1,92,14,281,428845
Connecticut,1,92,15,266,309681
Connecticut,1,92,16,262,203935
Connecticut,1,92,17,196,145429
Connecticut,1,92,18,106,151541
Connecticut,1,92,19,0,0
Connecticut,2,92,1,0,456647
Connecticut,2,92,2,0,504744
Connecticut,2,92,3,0,551285
Connecticut,2,92,4,0,610787
Connecticut,2,92,5,0,587896
Connecticut,2,92,6,0,533922
Connecticut,2,92,7,0,548420
Connecticut,2,92,8,3,535174
Connecticut,2,92,9,2,568027
Connecticut,2,92,10,3,658724
Connecticut,2,92,11,22,716906
Connecticut,2,92,12,66,692918
Connecticut,2,92,13,93,583957
Connecticut,2,92,14,139,485139
Connecticut,2,92,15,187,366848
Connecticut,2,92,16,164,264602
Connecticut,2,92,17,126,214837
Connecticut,2,92,18,86,304046
Connecticut,2,92,19,0,0
Connecticut,1,93,1,0,477208
Connecticut,1,93,2,0,526400
Connecticut,1,93,3,0,575831
Connecticut,1,93,4,0,636189
Connecticut,1,93,5,0,633074
Connecticut,1,93,6,0,564230
Connecticut,1,93,7,2,544114
Connecticut,1,93,8,3,515970
Connecticut,1,93,9,16,538598
Connecticut,1,93,10,45,620328
Connecticut,1,93,11,134,675615
Connecticut,1,93,12,253,654670
Connecticut,1,93,13,406,541388
Connecticut,1,93,14,514,428845
Connecticut,1,93,15,509,309681
Connecticut,1,93,16,382,203935
Connecticut,1,93,17,331,145429
Connecticut,1,93,18,213,151541
Connecticut,1,93,19,0,0
Connecticut,2,93,1,0,456647
Connecticut,2,93,2,0,504744
Connecticut,2,93,3,0,551285
Connecticut,2,93,4,0,610787
Connecticut,2,93,5,0,587896
Connecticut,2,93,6,2,533922
Connecticut,2,93,7,2,548420
Connecticut,2,93,8,11,535174
Connecticut,2,93,9,28,568027
Connecticut,2,93,10,63,658724
Connecticut,2,93,11,222,716906
Connecticut,2,93,12,368,692918
Connecticut,2,93,13,442,583957
Connecticut,2,93,14,589,485139
Connecticut,2,93,15,655,366848
Connecticut,2,93,16,547,264602
Connecticut,2,93,17,406,214837
Connecticut,2,93,18,300,304046
Connecticut,2,93,19,0,0
Connecticut,1,94,1,0,477208
Connecticut,1,94,2,0,526400
Connecticut,1,94,3,0,575831
Connecticut,1,94,4,0,636189
Connecticut,1,94,5,0,633074
Connecticut,1,94,6,0,564230
Connecticut,1,94,7,0,544114
Connecticut,1,94,8,1,515970
Connecticut,1,94,9,3,538598
Connecticut,1,94,10,17,620328
Connecticut,1,94,11,30,675615
Connecticut,1,94,12,69,654670
Connecticut,1,94,13,105,541388
Connecticut,1,94,14,129,428845
Connecticut,1,94,15,117,309681
Connecticut,1,94,16,90,203935
Connecticut,1,94,17,48,145429
Connecticut,1,94,18,46,151541
Connecticut,1,94,19,0,0
Connecticut,2,94,1,0,456647
Connecticut,2,94,2,0,504744
Connecticut,2,94,3,0,551285
Connecticut,2,94,4,0,610787
Connecticut,2,94,5,0,587896
Connecticut,2,94,6,0,533922
Connecticut,2,94,7,0,548420
Connecticut,2,94,8,2,535174
Connecticut,2,94,9,3,568027
Connecticut,2,94,10,10,658724
Connecticut,2,94,11,33,716906
Connecticut,2,94,12,89,692918
Connecticut,2,94,13,115,583957
Connecticut,2,94,14,114,485139
Connecticut,2,94,15,153,366848
Connecticut,2,94,16,113,264602
Connecticut,2,94,17,90,214837
Connecticut,2,94,18,52,304046
Connecticut,2,94,19,0,0
Connecticut,1,95,1,0,477208
Connecticut,1,95,2,0,526400
Connecticut,1,95,3,0,575831
Connecticut,1,95,4,0,636189
Connecticut,1,95,5,0,633074
Connecticut,1,95,6,0,564230
Connecticut,1,95,7,0,544114
Connecticut,1,95,8,1,515970
Connecticut,1,95,9,1,538598
Connecticut,1,95,10,2,620328
Connecticut,1,95,11,14,675615
Connecticut,1,95,12,23,654670
Connecticut,1,95,13,23,541388
Connecticut,1,95,14,18,428845
Connecticut,1,95,15,24,309681
Connecticut,1,95,16,26,203935
Connecticut,1,95,17,27,145429
Connecticut,1,95,18,44,151541
Connecticut,1,95,19,0,0
Connecticut,2,95,1,0,456647
Connecticut,2,95,2,0,504744
Connecticut,2,95,3,0,551285
Connecticut,2,95,4,0,610787
Connecticut,2,95,5,0,587896
Connecticut,2,95,6,0,533922
Connecticut,2,95,7,0,548420
Connecticut,2,95,8,0,535174
Connecticut,2,95,9,2,568027
Connecticut,2,95,10,3,658724
Connecticut,2,95,11,4,716906
Connecticut,2,95,12,12,692918
Connecticut,2,95,13,21,583957
Connecticut,2,95,14,18,485139
Connecticut,2,95,15,24,366848
Connecticut,2,95,16,28,264602
Connecticut,2,95,17,26,214837
Connecticut,2,95,18,65,304046
Connecticut,2,95,19,0,0
Connecticut,1,96,1,0,477208
Connecticut,1,96,2,0,526400
Connecticut,1,96,3,0,575831
Connecticut,1,96,4,2,636189
Connecticut,1,96,5,1,633074
Connecticut,1,96,6,1,564230
Connecticut,1,96,7,3,544114
Connecticut,1,96,8,7,515970
Connecticut,1,96,9,13,538598
Connecticut,1,96,10,14,620328
Connecticut,1,96,11,44,675615
Connecticut,1,96,12,70,654670
Connecticut,1,96,13,92,541388
Connecticut,1,96,14,134,428845
Connecticut,1,96,15,128,309681
Connecticut,1,96,16,125,203935
Connecticut,1,96,17,91,145429
Connecticut,1,96,18,56,151541
Connecticut,1,96,19,0,0
Connecticut,2,96,1,0,456647
Connecticut,2,96,2,0,504744
Connecticut,2,96,3,1,551285
Connecticut,2,96,4,1,610787
Connecticut,2,96,5,2,587896
Connecticut,2,96,6,4,533922
Connecticut,2,96,7,2,548420
Connecticut,2,96,8,3,535174
Connecticut,2,96,9,11,568027
Connecticut,2,96,10,24,658724
Connecticut,2,96,11,51,716906
Connecticut,2,96,12,73,692918
Connecticut,2,96,13,90,583957
Connecticut,2,96,14,121,485139
Connecticut,2,96,15,146,366848
Connecticut,2,96,16,108,264602
Connecticut,2,96,17,76,214837
Connecticut,2,96,18,78,304046
Connecticut,2,96,19,0,0
Connecticut,1,97,1,0,477208
Connecticut,1,97,2,0,526400
Connecticut,1,97,3,0,575831
Connecticut,1,97,4,0,636189
Connecticut,1,97,5,0,633074
Connecticut,1,97,6,1,564230
Connecticut,1,97,7,0,544114
Connecticut,1,97,8,0,515970
Connecticut,1,97,9,0,538598
Connecticut,1,97,10,0,620328
Connecticut,1,97,11,0,675615
Connecticut,1,97,12,0,654670
Connecticut,1,97,13,0,541388
Connecticut,1,97,14,2,428845
Connecticut,1,97,15,0,309681
Connecticut,1,97,16,2,203935
Connecticut,1,97,17,1,145429
Connecticut,1,97,18,0,151541
Connecticut,1,97,19,0,0
Connecticut,2,97,1,0,456647
Connecticut,2,97,2,0,504744
Connecticut,2,97,3,0,551285
Connecticut,2,97,4,0,610787
Connecticut,2,97,5,0,587896
Connecticut,2,97,6,0,533922
Connecticut,2,97,7,0,548420
Connecticut,2,97,8,0,535174
Connecticut,2,97,9,0,568027
Connecticut,2,97,10,0,658724
Connecticut,2,97,11,0,716906
Connecticut,2,97,12,0,692918
Connecticut,2,97,13,2,583957
Connecticut,2,97,14,0,485139
Connecticut,2,97,15,0,366848
Connecticut,2,97,16,2,264602
Connecticut,2,97,17,1,214837
Connecticut,2,97,18,0,304046
Connecticut,2,97,19,0,0
Connecticut,1,98,1,0,477208
Connecticut,1,98,2,0,526400
Connecticut,1,98,3,0,575831
Connecticut,1,98,4,0,636189
Connecticut,1,98,5,0,633074
Connecticut,1,98,6,0,564230
Connecticut,1,98,7,0,544114
Connecticut,1,98,8,0,515970
Connecticut,1,98,9,0,538598
Connecticut,1,98,10,0,620328
Connecticut,1,98,11,1,675615
Connecticut,1,98,12,0,654670
Connecticut,1,98,13,1,541388
Connecticut,1,98,14,0,428845
Connecticut,1,98,15,0,309681
Connecticut,1,98,16,1,203935
Connecticut,1,98,17,2,145429
Connecticut,1,98,18,0,151541
Connecticut,1,98,19,0,0
Connecticut,2,98,1,2,456647
Connecticut,2,98,2,0,504744
Connecticut,2,98,3,0,551285
Connecticut,2,98,4,0,610787
Connecticut,2,98,5,0,587896
Connecticut,2,98,6,0,533922
Connecticut,2,98,7,0,548420
Connecticut,2,98,8,0,535174
Connecticut,2,98,9,0,568027
Connecticut,2,98,10,0,658724
Connecticut,2,98,11,1,716906
Connecticut,2,98,12,0,692918
Connecticut,2,98,13,0,583957
Connecticut,2,98,14,0,485139
Connecticut,2,98,15,1,366848
Connecticut,2,98,16,0,264602
Connecticut,2,98,17,0,214837
Connecticut,2,98,18,1,304046
Connecticut,2,98,19,0,0
Connecticut,1,99,1,0,477208
Connecticut,1,99,2,0,526400
Connecticut,1,99,3,0,575831
Connecticut,1,99,4,0,636189
Connecticut,1,99,5,0,633074
Connecticut,1,99,6,0,564230
Connecticut,1,99,7,0,544114
Connecticut,1,99,8,0,515970
Connecticut,1,99,9,0,538598
Connecticut,1,99,10,1,620328
Connecticut,1,99,11,5,675615
Connecticut,1,99,12,11,654670
Connecticut,1,99,13,32,541388
Connecticut,1,99,14,58,428845
Connecticut,1,99,15,55,309681
Connecticut,1,99,16,41,203935
Connecticut,1,99,17,73,145429
Connecticut,1,99,18,128,151541
Connecticut,1,99,19,0,0
Connecticut,2,99,1,0,456647
Connecticut,2,99,2,0,504744
Connecticut,2,99,3,0,551285
Connecticut,2,99,4,0,610787
Connecticut,2,99,5,0,587896
Connecticut,2,99,6,0,533922
Connecticut,2,99,7,0,548420
Connecticut,2,99,8,0,535174
Connecticut,2,99,9,0,568027
Connecticut,2,99,10,0,658724
Connecticut,2,99,11,3,716906
Connecticut,2,99,12,10,692918
Connecticut,2,99,13,11,583957
Connecticut,2,99,14,21,485139
Connecticut,2,99,15,52,366848
Connecticut,2,99,16,55,264602
Connecticut,2,99,17,102,214837
Connecticut,2,99,18,190,304046
Connecticut,2,99,19,0,0
Connecticut,1,100,1,0,477208
Connecticut,1,100,2,0,526400
Connecticut,1,100,3,0,575831
Connecticut,1,100,4,1,636189
Connecticut,1,100,5,0,633074
Connecticut,1,100,6,0,564230
Connecticut,1,100,7,1,544114
Connecticut,1,100,8,0,515970
Connecticut,1,100,9,3,538598
Connecticut,1,100,10,7,620328
Connecticut,1,100,11,11,675615
Connecticut,1,100,12,28,654670
Connecticut,1,100,13,40,541388
Connecticut,1,100,14,37,428845
Connecticut,1,100,15,36,309681
Connecticut,1,100,16,28,203935
Connecticut,1,100,17,18,145429
Connecticut,1,100,18,14,151541
Connecticut,1,100,19,0,0
Connecticut,2,100,1,0,456647
Connecticut,2,100,2,0,504744
Connecticut,2,100,3,0,551285
Connecticut,2,100,4,0,610787
Connecticut,2,100,5,1,587896
Connecticut,2,100,6,0,533922
Connecticut,2,100,7,0,548420
Connecticut,2,100,8,1,535174
Connecticut,2,100,9,0,568027
Connecticut,2,100,10,3,658724
Connecticut,2,100,11,11,716906
Connecticut,2,100,12,22,692918
Connecticut,2,100,13,21,583957
Connecticut,2,100,14,18,485139
Connecticut,2,100,15,30,366848
Connecticut,2,100,16,20,264602
Connecticut,2,100,17,21,214837
Connecticut,2,100,18,20,304046
